Condition,Area,M_Mean,M_Min,M_Max,M_Int_Den,M_Raw_Int_Den,A_Mean,A_Min,A_Max,A_Int_Den,A_Raw_Int_Den,M_A_Ratio
RHO1 CON,6462,9050.716,4848,21072,58485728,58485728,29687.594,3664,65504,191841232,191841232,0.3048652578582151
RHO1 CON,8208,7737.441,4992,48880,63508912,63508912,11874.421,1616,65504,97465248,97465248,0.6516057498719305
RHO1 CON,9580,9722.395,4720,23648,93140544,93140544,33494.911,3376,65504,320881248,320881248,0.29026484053055107
RHO1 CON,8250,6944.355,4400,12640,57290928,57290928,21340.486,7056,65504,176059008,176059008,0.32540753757904106
RHO1 CON,10372,9137.887,4480,16608,94778160,94778160,26824.657,2224,65504,278225344,278225344,0.3406525198066839
RHO1 CON,7682,7218.162,4720,13200,55449920,55449920,23713.25,2912,65504,182165184,182165184,0.3043936196008561
RHO1 CON,8054,6875.437,4704,14240,55374768,55374768,23941.932,3152,65504,192828320,192828320,0.28717135275465655
RHO1 CON,12104,6801.576,4512,12752,82326272,82326272,21294.82,2352,65504,257752496,257752496,0.31940049270198106
RHO1 CON,3912,6955.943,4720,11440,27211648,27211648,17292.748,2992,47120,67649232,67649232,0.4022462479647538
RHO1 CON,8535,10628.19,5456,20624,90711600,90711600,31770.828,6096,65504,271164016,271164016,0.33452669222218573
RHO1 CON,2341,8598.185,5040,16656,20128352,20128352,28972.173,3648,65504,67823856,67823856,0.29677390784598723
RHO1 FOG,8509,7486.746,4928,15616,63704720,63704720,21906.989,1375,61761,186406572,186406572,0.34175148396705723
RHO1 FOG,43332,6538.889,4304,27312,283343136,283343136,17246.6,200,65535,747329664,747329664,0.37914075817842363
RHO1 FOG,32956,6717.656,4672,32912,221387056,221387056,13743.442,285,50165,452928874,452928874,0.48878992613349703
RHO1 FOG,25932,6818.435,4656,15600,176815648,176815648,11360.728,68,65535,294606389,294606389,0.600175886615717
RHO1 FOG,50144,7580.49,4496,33936,380116096,380116096,18381.984,103,65535,921746228,921746228,0.41238693277069544
RHO1 FOG,24520,7064.119,4736,18112,173212208,173212208,15365.38,387,65535,376759113,376759113,0.4597425511116549
RHO1 FOG,33328,6650.129,4576,18928,221635504,221635504,22224.379,118,65535,740694094,740694094,0.299226763546464
RHO1 FOG,13076,6728.696,4544,21648,87984432,87984432,9062.43,0,65535,118500340,118500340,0.7424825350375119
RHO1 FOG,12060,6785.047,4656,16352,81827664,81827664,10388.295,345,43228,125282841,125282841,0.6531434657949162
RHO1 FOG,28524,7473.255,4400,28448,213167120,213167120,19391.699,54,65535,553128818,553128818,0.3853842306442566
RHO1 FOG,14328,6673.616,4464,23808,95619568,95619568,14410.17,670,46665,206468919,206468919,0.463118478130376
RHO1 FOG,38028,6454.977,4448,21280,245469872,245469872,18319.499,102,65535,696653894,696653894,0.35235554203747604
RHO1 FOG,35120,6042.706,4480,21552,212219824,212219824,5880.278,0,53028,206515350,206515350,1.0276225035619064
RHO1 FOG,17884,6491.543,4560,16992,116094752,116094752,7690.063,117,52391,137529087,137529087,0.8441469205128748
RHO1 FOG,23560,7290.992,4368,21344,171775776,171775776,22341.719,5,65535,526370902,526370902,0.3263397950712745
RHO1 FOG,13048,7115.973,4672,13488,92849216,92849216,16879.51,1516,63172,220243841,220243841,0.42157461916844746
RHO1 FOG,14760,8073.803,4512,27440,119169328,119169328,18429.045,216,65535,272012710,272012710,0.4381020828805834
RHO1 FOG,26100,6028.897,4288,15008,157354208,157354208,6911.034,0,65535,180377985,180377985,0.8723581738998825
RHO1 FOG,15164,6061.371,4464,14672,91914624,91914624,4424.105,3,51707,67087133,67087133,1.3700784678482993
RHO1 FOG,15992,7422.539,4576,19568,118701248,118701248,21985.937,218,65535,351599104,351599104,0.33760394201074984
RHO1 FOG,12672,6847.824,4512,12992,86775632,86775632,20725.66,811,60633,262635560,262635560,0.3304031813703399
RHO1 FOG,26020,6419.511,4400,16944,167035664,167035664,7830.679,0,65535,203754279,203754279,0.8197898292089358
RHO1 FOG,14700,6512.943,4736,25792,95740256,95740256,12132.609,230,65535,178349355,178349355,0.5368130630435712
RHO1 FOG,13316,6916.178,4560,20464,92095824,92095824,6886.924,0,29580,91706279,91706279,1.0042477599578563
RHO1 FOG,14960,7924.234,4768,22960,118546544,118546544,28667.546,333,65535,428866488,428866488,0.27641828847156996
RHO1 FOG,14956,6817.311,4432,12448,101959696,101959696,17946.579,1798,61197,268409030,268409030,0.3798668815934223
RHO1 FOG,18576,7069.221,4640,15616,131317856,131317856,24059.449,412,65535,446928321,446928321,0.2938230630302464
RHO1 FOG,16040,6528.686,4352,46240,104720128,104720128,11708.942,560,58643,187811424,187811424,0.5575812058852115
RHO1 FOG,12046,6692.644,4496,16144,80619584,80619584,10327.993,84,43896,124411004,124411004,0.6480101216180143
RHO1 FOG,19500,7657.307,4976,47040,149317488,149317488,20307.898,464,65535,396004019,396004019,0.3770605406822508
RHO1 FOG,13876,7013.007,4896,13248,97312480,97312480,21436.213,1375,62749,297448893,297448893,0.3271569936350231
RHO1 FOG,23888,6820.945,4144,25312,162938736,162938736,14360.095,0,65535,343033961,343033961,0.4749930275530907
RHO1 FOG,8656,6696.479,4608,15856,57964720,57964720,11028.958,560,65535,95466661,95466661,0.6071724092158117
RHO1 FOG,23216,7137.305,4400,18896,165699664,165699664,11267.951,0,64620,261596753,261596753,0.6334164037454548
RHO1 FOG,9196,8184.327,4800,24112,75263072,75263072,28403.837,349,65535,261201689,261201689,0.28814159861570815
RHO1 FOG,21068,6873.733,4912,19856,144815808,144815808,19034.827,1375,65535,401025732,401025732,0.3611135000071185
RHO1 FOG,18220,7517.286,4576,23472,136964944,136964944,20332.166,330,65535,370452064,370452064,0.3697238159475975
RHO1 FOG,24124,6468.926,4496,15584,156056368,156056368,14034.607,340,65535,338570870,338570870,0.4609267648178535
RHO1 FOG,21532,7189.352,4672,28592,154801136,154801136,8695.575,84,65535,187233113,187233113,0.8267828176975069
RHO1 FOG,10384,9622.78,5024,24240,99922944,99922944,43676.158,874,65535,453533224,453533224,0.22032111890427725
RHO1 FOG,24032,7766.347,4848,21808,186640848,186640848,23681.008,1093,65535,569101989,569101989,0.32795677447514054
RHO1 FOG,24408,6554.29,4704,22320,159977120,159977120,16019.832,249,65535,391012058,391012058,0.40913600092685115
RHO1 FOG,10432,6514.032,4720,18976,67954384,67954384,14960.333,726,64975,156066198,156066198,0.4354202543486164
RHO1 FOG,6868,5656.871,4496,10848,38851392,38851392,1604.103,0,39054,11016980,11016980,3.526501103732117
RHO1 FOG,13524,7986.301,4880,20016,108006736,108006736,26735.321,382,65535,361568485,361568485,0.29871722879257745
RHO1 FOG,18860,7057.28,4624,15248,133100304,133100304,21568.525,670,65535,406782389,406782389,0.3272027178492734
RHO1 FOG,15400,6789.847,4496,22752,104563648,104563648,22810.13,379,65535,351275998,351275998,0.29766805362354354
RHO1 FOG,19280,8826.498,4384,29040,170174880,170174880,21254.167,285,65535,409780348,409780348,0.41528317717650376
RHO1 FOG,2812,5714.196,4560,7184,16068320,16068320,1976.991,35,65535,5559299,5559299,2.890350031942482
RHO1 FOG,17774,9138.374,4736,23712,162425456,162425456,43163.296,1121,65535,767184423,767184423,0.21171631564002896
RHO1 FOG,14840,7236.584,4688,20832,107390912,107390912,25521.182,1657,65535,378734341,378734341,0.28355207058983395
RHO1 FOG,22780,7853.708,4464,28848,178907472,178907472,24788.477,85,65535,564681514,564681514,0.3168289846931701
RHO1 FOG,3124,9085.209,4560,20048,28382192,28382192,13164.931,230,49669,41127244,41127244,0.6901068452238754
RHO1 FOG,6360,5814.616,4576,7568,36980960,36980960,866.792,3,22113,5512798,5512798,6.708202198451301
RHO1 FOG,8756,7668.811,5008,23696,67148112,67148112,18423.488,398,61626,161316060,161316060,0.41625185198372855
RHO1 FOG,28900,6317.809,4368,11344,182584688,182584688,17213.208,952,65535,497461714,497461714,0.36703262982704915
RHO1 FOG,8812,8580.281,4800,21968,75609440,75609440,29586.008,559,65535,260711902,260711902,0.290011447303063
RHO1 FOG,17980,5761.855,4160,10000,103598160,103598160,7178.03,0,65535,129060988,129060988,0.8027070101406653
RHO1 FOG,17024,6439.378,4464,20176,109623968,109623968,4771.366,19,65535,81227728,81227728,1.3495879377100812
RHO1 FOG,17332,7083.383,4880,20224,122769200,122769200,16236.248,136,65535,281406648,281406648,0.43626969728474213
RHO1 FOG,23924,5972.893,4304,12528,142895488,142895488,13117.563,246,65535,313824585,313824585,0.4553355680472051
RHO1 FOG,20780,6334.656,4272,16720,131634160,131634160,19455.114,216,65535,404277274,404277274,0.3256036433402549
RHO1 FOG,22452,6813.597,4224,24448,152978880,152978880,12565.679,0,65535,282124624,282124624,0.5422386645401335
RHO1 FOG,10803,5652.839,4288,8352,61067616,61067616,10203.237,0,37162,110225572,110225572,0.5540240807892632
RHO1 FOG,25392,7123.589,4768,16928,180882160,180882160,15747.77,284,65535,399867366,399867366,0.45235541286163056
RHO1 FOG,18884,6098.698,4432,12352,115167808,115167808,13695.077,246,65535,258617832,258617832,0.4453204607757956
RHO1 FOG,20860,5959.453,4224,12208,124314192,124314192,13869.115,102,65535,289309733,289309733,0.4296923776318821
RHO1 FOG,12664,9685.76,4816,34224,122660464,122660464,14878.7,10,65535,188423855,188423855,0.6509816045756686
RHO1 FOG,13468,6735.54,4544,12976,90714256,90714256,6576.671,215,35793,88574605,88574605,1.0241564463236794
RHO1 FOG,18352,7610.686,4896,22944,139671312,139671312,18727.097,415,65535,343679678,343679678,0.40639966781824216
RHO1 FOG,10916,8073.7,4528,21520,88132512,88132512,9118.438,529,34108,99536867,99536867,0.8854257713875995
RHO1 FOG,13048,8587.326,4352,20000,112047424,112047424,25761.314,445,65535,336133623,336133623,0.33334192502758203
RHO1 FOG,18780,6606.537,4480,15200,124070768,124070768,14410.385,560,65535,270627025,270627025,0.4584566616367294
RHO1 FOG,34288,6491.548,4704,11440,222582208,222582208,10781.177,84,58490,369665009,369665009,0.6021186740557176
RHO1 FOG,12472,7629.148,5152,15296,95150736,95150736,18519.048,546,65535,230969570,230969570,0.4119622131764009
RHO1 FOG,10580,6468.062,4544,11232,68432096,68432096,17458.116,670,65535,184706864,184706864,0.3704902636687715
RHO1 FOG,21364,6298.128,4480,23280,134553216,134553216,16423.659,183,65535,350875060,350875060,0.38347897992767627
RHO1 FOG,7548,8667.349,4464,30176,65421152,65421152,8992.76,505,65535,67877354,67877354,0.9638141126862053
RHO1 FOG,22436,6754.943,4576,11568,151553904,151553904,19197.624,394,58375,430717899,430717899,0.35186349102368086
RHO1 FOG,30988,11588.219,4768,29296,359095744,359095744,34887.994,448,65535,1081109163,1081109163,0.33215492412662073
RHO1 FOG,16944,6139.571,4304,12848,104028896,104028896,16306.356,0,53578,276294893,276294893,0.3765139801927543
RHO1 FOG,8132,6688.193,4848,16000,54388384,54388384,16037.517,494,65535,130417088,130417088,0.4170341955054514
RHO1 FOG,19212,6920.494,4704,15248,132956528,132956528,16655.851,615,65535,319992207,319992207,0.4154992740989338
RHO1 FOG,28288,6245.814,4064,11776,176681584,176681584,9278.008,0,46342,262456277,262456277,0.6731848043243766
RHO1 FOG,18840,6673.448,4448,15392,125727760,125727760,13145.268,120,65535,247656845,247656845,0.5076692236324128
RHO1 FOG,11924,6605.512,4464,11776,78764128,78764128,23738.503,1657,65535,283057905,283057905,0.27826152306234303
RHO1 FOG,4060,9619.066,4704,17968,39053408,39053408,40428.275,771,65535,164138796,164138796,0.23792917209551978
RHO1 FOG,17676,6676.136,4656,27872,118007376,118007376,12843.402,285,55285,227019979,227019979,0.5198105610958841
RHO1 FOG,11684,6386.487,4336,10272,74619712,74619712,10230.823,51,40374,119536940,119536940,0.624239809446415
RHO1 FOG,13580,7061.009,4176,26448,95888496,95888496,10914.944,185,46430,148224942,148224942,0.646912068444877
RHO1 FOG,10906,6606.551,4608,16144,72051040,72051040,14191.897,0,54566,154776824,154776824,0.4655157094220737
RHO1 FOG,3412,5913.655,4688,11680,20177392,20177392,5929.335,298,65535,20230890,20230890,0.9973555213190012
RHO1 FOG,10944,6767.298,4720,65504,74061312,74061312,12559.948,450,62222,137456074,137456074,0.5387998421649516
RHO1 FOG,8928,6806.059,4272,13952,60764496,60764496,5596.018,0,34358,49961248,49961248,1.2162325067574837
RHO1 FOG,36884,7683.23,4528,23296,283388240,283388240,23688.094,300,65535,873711650,873711650,0.32434986115809905
RHO1 FOG,9136,6628.054,4560,17472,60553904,60553904,13919.924,0,47652,127172430,127172430,0.47615590429947746
RHO1 FOG,11664,6509.368,4176,21200,75925264,75925264,21082.697,526,65535,245908572,245908572,0.3087540460312075
RHO1 FOG,5872,6916.673,4544,19712,40614704,40614704,17246.165,560,65535,101269479,101269479,0.40105571296575204
RHO1 FOG,16040,6338.426,4208,10576,101668352,101668352,12123.186,100,56403,194455902,194455902,0.5228350039337845
RHO1 FOG,24836,8648.486,4624,28816,214793808,214793808,36773.602,464,65535,913309188,913309188,0.235181911198147
RHO1 FOG,11372,6436.867,4496,16848,73200048,73200048,12365.31,670,62467,140618306,140618306,0.5205584817525805
RHO1 FOG,16380,6617.885,4672,17744,108400960,108400960,20854.841,265,65535,341602298,341602298,0.3173308777563924
RHO1 FOG,3632,6721.119,4784,12928,24411104,24411104,16583.93,560,65535,60232833,60232833,0.40527902614157196
RHO1 FOG,16724,6705.546,4624,13824,112143552,112143552,9896.451,100,49163,165508243,165508243,0.6775707776454408
RHO1 FOG,14252,7255.478,4736,17184,103405072,103405072,19755.427,234,65535,281554352,281554352,0.3672650558249133
RHO1 FOG,4160,8723.631,4720,22224,36290304,36290304,16455.95,529,65535,68456750,68456750,0.5301201693004657
RHO1 FOG,17938,7311.273,4336,18352,131149616,131149616,38382.801,673,65535,688510682,688510682,0.19048304994729282
RHO1 FOG,3640,8375.226,4688,21712,30485824,30485824,3964.076,120,13443,14429238,14429238,2.1127813896605416
RHO1 FOG,12824,6985.305,4624,13328,89579552,89579552,9636.228,68,52310,123574988,123574988,0.7249003448237216
RHO1 FOG,20808,8006.805,4672,24256,166605600,166605600,16200.643,234,65535,337102975,337102975,0.4942276056573804
RHO1 FOG,14284,7198.571,4496,15728,102824384,102824384,26964.921,1375,65535,385166927,385166927,0.2669605818611521
RHO1 FOG,4714,6306.939,4400,14240,29730912,29730912,24959.415,624,65535,117658683,117658683,0.25268777333122594
RHO1 FOG,25308,6877.997,4736,19616,174068352,174068352,10804.339,505,65535,273436211,273436211,0.6365958158106665
RHO1 FOG,13900,6728.648,4480,13840,93528208,93528208,11101.345,312,49636,154308698,154308698,0.6061110613173449
RHO1 FOG,18716,7648.453,4656,31872,143148448,143148448,11392.572,21,48514,213223386,213223386,0.6713543701984065
RHO1 FOG,16688,7267.177,4768,13984,121274656,121274656,25946.272,1939,65535,432991380,432991380,0.28008559379937126
RHO1 FOG,11684,6643.439,4592,16752,77621936,77621936,18287.543,183,65535,213671657,213671657,0.3632767398004204
RHO1 FOG,7200,6690.527,4624,12288,48171792,48171792,14319.999,726,65535,103103992,103103992,0.4672156052524864
RHO1 FOG,7365,7335.117,4848,11648,54023136,54023136,15096.771,769,55131,111187719,111187719,0.48587323739626176
RHO1 FOG,8132,11345.334,4592,31328,92260256,92260256,43451.149,989,65535,353344746,353344746,0.26110550034016367
RHO1 FOG,26848,7765.662,4720,29008,208492496,208492496,28639.103,2222,65535,768902633,768902633,0.2711559087587345
RHO1 FOG,31736,7257.037,4544,23088,230309328,230309328,40332.109,379,65535,1279979821,1279979821,0.179931999092832
RHO1 FOG,6652,6249.01,4656,10240,41568416,41568416,13763.321,285,65535,91553610,91553610,0.45403358680655637
RHO1 FOG,9752,7865.792,5120,14032,76707200,76707200,22262.916,524,65256,217107952,217107952,0.35331364498702683
RHO1 FOG,13080,8452.864,4800,21504,110563456,110563456,31826.627,333,65535,416292280,416292280,0.2655909468508868
RHO1 FOG,15408,7708.457,4992,16800,118771904,118771904,30471.192,1375,65535,469500120,469500120,0.25297523641346226
RHO1 FOG,45462,8270.694,4464,29360,376002304,376002304,34321.145,461,65535,1560307894,1560307894,0.24097954773944752
RHO1 FOG,5160,7625.057,4736,13632,39345296,39345296,27682.294,1992,65535,142840635,142840635,0.27544888440242704
RHO1 FOG,10888,7770.879,5168,14144,84609328,84609328,19564.272,720,65535,213015795,213015795,0.39719745258090866
RHO1 FOG,9420,5993.637,4352,12288,56460064,56460064,11457.581,0,65535,107930410,107930410,0.5231153940783835
RHO1 FOG,5992,7031.557,4592,12048,42133088,42133088,29184.141,2786,65535,174871371,174871371,0.24093760374855644
RHO1 FOG,26008,7480.412,4848,21568,194550544,194550544,29485.418,543,65535,766856743,766856743,0.25369869268938294
RHO1 FOG,17452,6276.348,4368,14048,109534832,109534832,15736.2,230,65535,274628161,274628161,0.39884775231631525
RHO1 FOG,23104,7701.012,4800,15936,177924192,177924192,26732.445,117,65535,617626416,617626416,0.28807735319384364
RHO1 FOG,8392,7755.783,4832,15968,65086528,65086528,18871.296,448,65535,158367912,158367912,0.41098306125874984
RHO1 FOG,19544,8852.373,4656,20480,173010784,173010784,36979.95,2504,65535,722736147,722736147,0.23938304405495411
RHO1 FOG,8800,7471.185,5120,15632,65746432,65746432,26094.089,445,65535,229627985,229627985,0.2863171425528594
RHO1 FOG,8948,6170.466,4368,10512,55213328,55213328,11464.835,560,65535,102587342,102587342,0.5382080073546632
RHO1 FOG,13212,9270.397,4624,23424,122480480,122480480,36280.946,981,65535,479343853,479343853,0.2555169592325404
RHO1 FOG,25424,8060.707,4752,23488,204935424,204935424,30230.917,234,65535,768590823,768590823,0.26663785951316
RHO1 FOG,9940,9250.926,4752,25392,91954208,91954208,23505.383,1093,65535,233643503,233643503,0.39356627373397823
RHO1 FOG,20312,7589.045,4592,17808,154148688,154148688,38805.946,494,65535,788226368,788226368,0.19556397362404204
RHO1 FOG,29456,6812.961,4320,23376,200682592,200682592,17447.335,120,65535,513928697,513928697,0.39048720048076113
RHO1 FOG,18624,6765.872,4624,12688,126007600,126007600,9950.71,231,63234,185322019,185322019,0.6799386174453884
RHO1 FOG,18146,6792.918,4576,23536,123264288,123264288,20689.075,70,65535,375423950,375423950,0.32833357702072224
RHO1 FOG,87630,7025.215,4032,18560,615619584,615619584,20443.249,529,65535,1791441909,1791441909,0.3436447406182843
RHO1 FOG,29568,6815.639,4560,20928,201524816,201524816,18081.628,200,65535,534637571,534637571,0.3769372425978457
RHO1 FOG,26316,6734.57,4272,21200,177226944,177226944,18297.094,340,65535,481506319,481506319,0.3680677379697563
